Train	Interpolation
0.002779672618395368	0.002929578684740553
0.0041146713986685455	0.004319189123361536
0.004329765069961866	0.004732511663402212
0.003728716764736173	0.0041916575549469405
0.005020853176375817	0.005542758553849935
0.0059601557143472705	0.0064613420024954744
0.0031070588211302595	0.003327991237353304
0.04693072084688006	0.058108769976277334
0.004948943433024389	0.0052098893875412305
0.004975184405761413	0.005550565678880657
0.003941364294148231	0.003989563846779251
0.006151217515889628	0.006351952747361376
0.004278754968867204	0.004392372072826739
0.0036280835503359034	0.003814087008065003
0.004954582697022014	0.0050455998341219065
0.0056743366987532795	0.005793118243039199
0.005032164271281536	0.005309923128037452
0.0041793393290845745	0.0042248506946085855
0.0041497640092582055	0.004315492797166037
0.004212137894825152	0.004239709944366136
0.004815692835234609	0.004879304615453747
0.0058402586262534025	0.006127658284175845
0.005367015052757429	0.005478622227858046
0.0033940614830157536	0.003594313992433827
0.003712288347323056	0.003879250749111403
0.0024855844286094443	0.002636789174617616
0.00538406667627025	0.005690338527845093
0.0026993012356280933	0.0028295910919423207
0.004989028271131702	0.0051118096672667646
0.004259441665193597	0.004301011299545342
0.005054670500495717	0.005127815553579345
0.0034561475208523705	0.003702846719899933
0.005996891663553672	0.006210753924362464
0.005567387804833302	0.00573022908921026
0.0059937923047780565	0.006081908777269903
0.003766755181064807	0.004027486150891163
0.004725472469320369	0.0048727114506356166
0.0038758905050534143	0.0039818909163791116
0.003524834928507814	0.003585292093877418
0.005098683375373958	0.005188675310727141
0.0034727605457064658	0.0037305063967298883
0.004683623988308483	0.005081711928303305
0.003790243551064032	0.0039693288137911
0.0034580068954020993	0.0035786413437148092
0.007653534144167595	0.008047038023377712
0.004894496076880616	0.0050655000910045395
0.004709095663566976	0.005096546662564663
0.005440968350744613	0.005651016339262959
0.004447687887772977	0.004543670763224552
0.00638141893446581	0.006494821247198652
0.0026472215781034427	0.002811874293678808
0.0036259092421842554	0.003987931642005705
0.004555738291137002	0.004751029814612852
0.003137338885373775	0.0032570618742474777
0.005504562655470169	0.005605768972681163
0.005109891073692974	0.00524971805101406
0.004262828897230153	0.004453439500835951
0.004437953800968497	0.004465305890764746
0.004159321390459769	0.0043518191553630564
0.006711467741323074	0.0070511769717489774
0.0052824661034435285	0.005674143456053246
0.005251120298368684	0.0055048175913693384
0.007033466578450387	0.007063062657482357
0.004118697909189573	0.004309306042573097
0.004429670755821536	0.004737058889637233
0.002650010577877215	0.002835469691012605
0.0060454004089158355	0.006121380683865907
0.00469552823744337	0.0048295050176867145
0.005082723348612506	0.005217114546286098
0.004011376374990661	0.004194390166975049
0.004500637596075196	0.004781461193810802
0.004338713441581099	0.004437374333446563
0.0048765550426107755	0.005116663942424761
0.003463896574638181	0.0035274800842122664
0.004567490615873082	0.004642866420812674
0.0031005333060438846	0.003471358174086901
0.004275138112214227	0.004644462617361851
0.004582919713980516	0.004627561620886889
0.0034143439127654607	0.0036560513343248434
0.003188987932793497	0.0034230083400876485
0.006174475867397588	0.006275283115512199
0.003937394395553695	0.004442710826686447
0.0045455713867604605	0.0045748807846892735
0.002979156776367764	0.003297190864512543
0.003603970297245218	0.0036069019313289706
0.004993638565099634	0.005050943389602511
0.003664254757188423	0.003817218316459539
0.005870576877055211	0.0061484296886588925
0.005510131735405277	0.005639216979796089
0.004692698291708009	0.0048575667560038765
0.00443625855399411	0.00471164771682476
0.0046001224757611595	0.0049002778888313815
0.003934426987870299	0.004464559841293071
0.00584556112586423	0.005960123797693882
0.004542855320058237	0.00507464710292101
0.004529530874052179	0.004801277853668667
0.003802697661800414	0.004266674203383127
0.003914769210536295	0.004092408757399687
0.004846554078536858	0.005431950398066557
0.003833337475642329	0.003912096061243776
